#厦大新闻学教授谈张雪峰言论#,Query time: 2023-12-24 15:21:59,likes
【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕。”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传 【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕。”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:37,0
【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕。”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传 【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕。”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:36,1
【？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授 【？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:29,1
【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播 【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:26,0
夏天如何才能吃个酣畅淋漓的火锅呢？夏天持续高温、高湿的天气很容易使人晒伤和中暑，此时节，在高温时段，公众要尽可能减少外出，等到太阳下山，有很多人都想吃一顿酣畅淋漓的火锅。吃起来酣畅淋漓的火锅，似乎一年四季都是饭桌上的宠儿。不过夏天吃火锅，既想大快朵颐 夏天如何才能吃个酣畅淋漓的火锅呢？夏天持续高温、高湿的天气很容易使人晒伤和中暑，此时节，在高温时段，公众要尽可能减少外出，等到太阳下山，有很多人都想吃一顿酣畅淋漓的火锅。吃起来酣畅淋漓的火锅，似乎一年四季都是饭桌上的宠儿。不过夏天吃火锅，既想大快朵颐又要吃得健康，有几点需要特别注意。①　首选酸汤或清汤在炎热的夏天，酸汤能开胃清火，去腻除燥，消暑健体。②　素菜占70%，点盘豆腐在寒冷的冬季，吃羊肉和肥牛能够御寒保暖，但在夏天吃这类食物却很容易导致上火，天热可以多点鱼肉等低脂肪食物。③　吃香油蒜泥调料夏季细菌易繁殖传播，很容易导致腹泻。④　少喝冰镇饮料或啤酒吃火锅时最好的饮料是常温的白开水和茶水。若选冰镇饮料，吃热菜和喝冷饮之间，最好间隔3分钟以上，喝的时候也最好小口啜饮。,2023-06-19 13:22,1
如果有同学是传媒类专业毕业，在校期间也没啥特别多的实习的话，可以尝试下游戏公司的编导/广告投放等岗位，薪资不错门槛不高，但是必须要去一线城市才有相关岗位（最好是上海,2023-06-19 13:20,1
"清爽+滋润的感觉--普罗旺斯有机洁面皂-法国原装】以法国黄色高岭土、摩洛哥坚果油和柠檬精华，深层清洁肌肤，99.9%天然成分。体验：淘宝：。微店：【代理私信咨询】无化学表面活性剂,不含任何化学防腐剂、无任何聚乙二醇和人工色素，通过欧洲ECOCERT和BIO 清爽+滋润的感觉--普罗旺斯有机洁面皂-法国原装】以法国黄色高岭土、摩洛哥坚果油和柠檬精华，深层清洁肌肤，99.9%天然成分。体验：淘宝：。微店：【代理私信咨询】无化学表面活性剂,不含任何化学防腐剂、无任何聚乙二醇和人工色素，通过欧洲ECOCERT和BIO有机认证。法国普罗旺斯特色香氛法国超话",2023-06-19 13:17,0
【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播 【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:15,0
不是我说 这哥们不止怼过新闻一个专业啊 其他专业的人都是听完大力支持劝人赶紧走 怎么就这个专业还想把人往坑里带呢 ,2023-06-19 13:15,4
可是所有的文科专业都和赚钱、赚大钱似乎没有什么关系，为什么偏偏狙击新传呢。学得了理科当然去学理科，可选了文科去学新传还真的不算是一个很差的选择。我只是一个学不会数学的小趴菜，可在学习新传的过程中我真切的体会到了快乐，我喜欢拍照摄影、喜欢把自己的想法用镜头语言表达出来、也喜欢有关传 可是所有的文科专业都和赚钱、赚大钱似乎没有什么关系，为什么偏偏狙击新传呢。学得了理科当然去学理科，可选了文科去学新传还真的不算是一个很差的选择。我只是一个学不会数学的小趴菜，可在学习新传的过程中我真切的体会到了快乐，我喜欢拍照摄影、喜欢把自己的想法用镜头语言表达出来、也喜欢有关传播学社会学心理学的知识...至于就业，和其他文科专业并没有什么不同，甚至要更好就业一些。所以非要讨论，那应该是能学理科就不要学文科，而不是学了文科就不要选新传。,2023-06-19 13:14,16
,2023-06-19 13:13,0
【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播 【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:10,0
【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播 【讨论：？】近日，考研名师一句“如果我是家长，孩子非要报新闻学，我一定会把他打晕”引发网友热议，也招来了各界人士的点评和反对。，表示，值得反思张雪峰提出的问题，却不要轻信他的结论。一个给排水专业毕业的自媒体人，粉丝比传播学教授还多，要虚心地向人家学习，但由此得出新闻传播专业不值得选，在逻辑上是有问题的。你怎么看待张雪峰这一言论，研究生读新闻值得吗？,2023-06-19 13:08,0
术业有专攻，行行出状元！每一个专业都有它存在的价值和意义，我们不能单凭当前职业发展的好坏来决定一个专业值不值得报考，未免太片面…,2023-06-19 13:07,5
新闻学现在多臭多没有原则不过这个教授说的没错，张雪峰的言论给人一种不考研在中国活不下去的感觉，他本质还是商人。可以说现在国内考研潮，内卷背后有这些商人的重要原因。越差越焦虑越不能不去卷，越卷大家越来越差更加焦虑。极端点说国内内卷，找工作难的困境 新闻学现在多臭多没有原则不过这个教授说的没错，张雪峰的言论给人一种不考研在中国活不下去的感觉，他本质还是商人。可以说现在国内考研潮，内卷背后有这些商人的重要原因。越差越焦虑越不能不去卷，越卷大家越来越差更加焦虑。极端点说国内内卷，找工作难的困境与这些人息息相关。但这背后反映出的问题确实值得深思，根源究竟在社会还是在商人值得思考🤔。,2023-06-19 13:07,1
